innings,Over,Commentary,active_partnership,reviews,Review_team,Review_batsman,Review_umpire,Review_outcome,Umpires_call,Partnership_broken,match
England 1st innings,56.3,"Lyon to Denly, no run, this one kept straight, Denly keeps his eyes on the ball and pats it back to the bowler",3,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,56.2,"Lyon to Rory Burns, 1 run, nudges this one towards the left of mid-wicket for a single",3,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,56.1,"Lyon to Rory Burns, no run, tossed up delivery around off, Rory Burns defends it off his front foot",3,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,55.6,"Siddle to Denly, no run, loud shout for LBW. Aleem Dar shakes his head in disagreement. Nips back in from a length and Denly is caught on the crease, beaten on the inside edge and struck on the back thigh. Height was an issue and ball-tracking shows it to be going over. Australia didn't even ponder about the review",3,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,55.5,"Siddle to Denly, no run, good length ball around off, Denly crouches a bit and bunts it to cover",3,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,55.4,"Siddle to Denly, no run, on a length just outside off, Denly blocks with the head on top of the ball",3,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,55.3,"Siddle to Denly, no run, nip-backer from short of length and Denly has his bat outside the line, the inside edge hits the back thigh and rolls to the slip cordon",3,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,55.2,"Siddle to Denly, FOUR, fabulous shot! Not much wrong with the delivery. Fuller than a good length and outside off, Denly moves forward and plays a textbook cover drive past a sliding mid-off. The balance, timing and placement was top notch",3,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,55.1,"Siddle to Denly, 2 runs, full and angling in, Denly clips it wide of mid-on and Wade dives over the ball, concedes an extra run",3,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,54.6,"Lyon to Denly, 1 run, spinning in from outside off, Denly flicks it past short leg, for a single",3,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,54.5,"Lyon to Denly, no run, spinning in from outside off, Denly plunges forward and is hit on the pad. The impact was outside off",3,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,54.4,"Lyon to Rory Burns, 1 run, fraction short and outside off, Burns cracks the cut square of the wicket",3,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,54.3,"Lyon to Rory Burns, no run, once more Burns is not pushing at the ball, plays it late and the ball rolls to backward point",3,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,54.2,"Lyon to Rory Burns, no run, flighted around off, Burns defends off the outer half to backward point",3,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,54.1,"Lyon to Rory Burns, no run, slower and turning away, Burns plays it late and right under his eyes",3,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,53.6,"Siddle to Denly, no run, good finish to the over. On a length just outside off, Denly prods forward and tries to feel ball on bat, but the away nibble does not all him to do so. Beaten comprehensively on the outside edge",3,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,53.5,"Siddle to Rory Burns, 1 run, fuller and outside off, Burns drives away from the body and the outside edge runs down to third man. Australia have learned to protect that region have placed a fielder there now",3,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,53.4,"Siddle to Rory Burns, no run, pitched right up outside off, Burns flows into the drive and hits it straight to mid-off",3,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,53.3,"Siddle to Rory Burns, no run, on a length and slanted in, Burns blocks it down the wicket",3,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,53.2,"Siddle to Rory Burns, no run, Burns was unsure whether to play or leave. Good length ball angled in, Burns was late in making his decision and the toe-end almost went back onto the stumps",3,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,53.1,"Siddle to Rory Burns, no run, back of a length around off, Burns defends with a closed bat face to mid-wicket",3,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,52.6,"Lyon to Denly, no run, worked with the spin towards mid-wicket, where Wade makes a diving stop",3,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,52.5,"Lyon to Denly, no run, lands it fuller than he would have liked, Denly works it with the spin to mid-wicket",3,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,52.4,"Lyon to Denly, no run, flighted outside off, Denly presses across and turns it to mid-on",3,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,52.3,"Lyon to Denly, no run, turning in from outside off, Denly knocks it gently to mid-on",3,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,52.2,"Lyon to Rory Burns, 1 run, drift in and turns a bit, Burns outside halves the block towards point, easy single",3,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,52.1,"Lyon to Rory Burns, no run, tossed up around off, Burns defends it to the left of Lyon",3,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,51.6,"Siddle to Denly, no run, pitched up just outside off, Denly pushes it back firmly to Siddle",3,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,51.5,"Siddle to Denly, no run, short of length outside off, Denly is not going to chase that, left alone",3,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,51.4,"Siddle to Denly, no run, wide of the crease and angled in, Denly presents the full-bat face in his defence",3,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,51.3,"Siddle to Denly, 2 runs, that's the problem with attacking the stumps, too straight and Denly manages to clip it away in front of square on the leg-side, Head gives chase and keeps it to a brace",3,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,51.2,"Siddle to Denly, no run, back of a length outside off, Denly bunts it in front of cover",3,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,51.1,"Siddle to Denly, no run, attacks the stumps with a full delivery, Denly flicks it to mid-wicket",3,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,50.6,"Lyon to Rory Burns, FOUR, releases all the pressure he had built in the over with a short and wide delivery, Burns is quick to transfer his weight back and crack the cut in front of square, sweeper didn't even bother to chase it",3,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,50.5,"Lyon to Rory Burns, no run, sliding on with the angle, Burns defends it towards mid-wicket",3,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,50.4,"Lyon to Rory Burns, no run, lovely bowling! The classical offie to the left hander. Drifts it in and gets it to spin away sharply, Burns presses forward to defend but is defeated by the turn",3,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,50.3,"Lyon to Rory Burns, no run, drifts in and Burns plays outside the line, inside halves the block to short leg",3,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,50.2,"Lyon to Rory Burns, no run, dragged back length, Burns knocks it towards mid-on",3,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,50.1,"Lyon to Rory Burns, no run, tossed up on the stumps, Burns blocks it down the wicket",3,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,49.6,"Siddle to Root, out Caught&Bowled!! Wow! That is an excellent reflex catch from Siddle. Root and his fifties! He walks back banging his glove to the bat. Full delivery around off, Root presses forward and drives it straight back, he was a bit early into the shot and hence it was uppish, Siddle stuck his right hand out and caught it. Root could not believe it. He hangs around before trudging off. Australia needed that badly, the shoulders were starting to drop and this wicket will certainly lift their spirits. Siddle also deserved the wicket as he has probed away without any luck. Root c and b Siddle 57(119) [4s-6]",2,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,49.5,"Siddle to Root, no run, full and angled in on off, Root flicks and finds mid-wicket in the way",2,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,49.4,"Siddle to Root, no run, goes wide of the crease and dishes out a short of length delivery, Root hops and punches it to backward point",2,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,49.3,"Siddle to Root, no run, very full delivery close to yorker length, Root jams it out to mid-off",2,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,49.2,"Siddle to Rory Burns, leg byes, 1 run, angled in from back of a length, Burns misses the flick and the ball thuds off the thigh pad",2,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,49.1,"Siddle to Rory Burns, no run, loose from Burns. Siddle offers the bait on a fullish length outside off, Burns chases after the drive and almost nicks it behind. There is still a wee bit of movement if you landed it in the right area",2,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,48.6,"Lyon to Rory Burns, byes, 1 run, oh! That was a good delivery. Flighted and turning away, stays low as well, Burns is in no man's land with his feet and has a poke at the spinning ball, beaten and so is Paine. It wasn't far from the off-stump",2,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,48.5,"Lyon to Rory Burns, no run, sliding on after pitching, Burns stays back and knocks it back to Lyon",2,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,48.4,"Lyon to Rory Burns, no run, touch quicker and around off, Burns hangs back and bunts it into the off-side",2,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,48.3,"Lyon to Rory Burns, no run, turning away from a shortish length, Burns goes back and punches it towards cover",2,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,48.2,"Lyon to Rory Burns, no run, flatter and attacking the stumps, Burns turns it to the right of short leg, Bancroft gets a hand to it",2,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,48.1,"Lyon to Rory Burns, no run, tossed up on off, Burns defends to mid-wicket",2,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,47.6,"Pat Cummins to Root, no run, back of a length angled in, Root hops and drops it with soft hands into the off-side",2,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,47.5,"Pat Cummins to Root, 2 runs, short of length outside off, Root gets on top of the bounce and guides it away behind point, easy two",2,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,47.4,"Pat Cummins to Root, 2 runs, direct hit and Burns was gone. The first real chance Australia have had in this session and they have fluffed it. Root angles it to the right of gully and calls his partner through for a non-existent single, Burns tries his best but he had given up. Khawaja could have taken a second more to take aim and hit the stumps, in the end he misses and concedes an extra run",2,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,47.3,"Pat Cummins to Root, no run, back of a length just outside off, Root dabs it with soft hands in front of gully",2,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,47.2,"Pat Cummins to Root, no run, cuts back in from a length and Root is reluctant to come forward, the inside edge smashes the inside part of his knee before rolling away behind the wicket. Root moves away towards square leg to recompose himself",2,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,47.1,"Pat Cummins to Root, FOUR, fifty for Root. He missed out in the Ireland Test but starts the Ashes with a well-compiled knock. Cummins gives him a freebie down leg and Root helps it along the way to fine leg. The crowd at Edgbaston go ""Roooooottt"" and he acknowledges with a bat raise",2,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,46.6,"Pattinson to Rory Burns, no run, back of a length close to off, Burns is solidly behind that to defend",2,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,46.5,"Pattinson to Root, leg byes, 1 run, Root has to wait to get to his fifty. The nip-backer and he fails to get anything on the flick, the deflection off the thigh pad takes it towards square leg",2,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,46.4,"Pattinson to Root, FOUR, edged through the cordon. Fuller than a good length and Root presses forward to defend, the outside edge runs away between second slip and gully. With each passing run through the slip cordon, Australia's shoulders are dropping",2,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,46.3,"Pattinson to Rory Burns, 1 run, throws it wider and asks the southpaw to have a go, Burns drives with a bent back knee towards mid-off and Wade makes a half stop diving to his right",2,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,46.2,"Pattinson to Rory Burns, no run, short of length on the fourth stump, Burns is right behind the line to block",2,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,46.1,"Pattinson to Root, 1 run, angled into the hips, picked away backward of square leg, for a single",2,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,45.6,"Pat Cummins to Rory Burns, no run, probing away outside off, Burns covers his stumps and shoulders arms",2,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,45.5,"Pat Cummins to Rory Burns, no run, short of length just outside off, Burns lifts his bat and lets it go. Nice carry through to Paine",2,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,45.4,"Pat Cummins to Rory Burns, no run, bouncer around off-stump, Burns sees it all the way and ducks under it",2,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,45.3,"Pat Cummins to Rory Burns, no run, he almost went fishing for this as well. Back of a length outside off, Burns hangs his bat out before pulling it back inside the line",2,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,45.2,"Pat Cummins to Rory Burns, no run, another play and miss. Good length slanted across the left hander, Burns chases after it and is beaten on the outside edge. That is twice in a row now that Burns has poked at deliveries outside off",2,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,45.1,"Pat Cummins to Root, 3 runs, oh! That kicked up from short of length and Root had no answers to that, he was trying to get his bat out of the way but was late, hits the bat handle and lobs wide of Khawaja at gully. There have been plenty that have gone through no-man land",2,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,44.6,"Pattinson to Rory Burns, no run, short of length angled outside off, Burns could have let that pass but he goes searching for the ball and is lucky not to have edged it behind. The frustration of having only beaten the bat is clearly visible on Pattinson's face",2,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,44.5,"Pattinson to Rory Burns, no run, fuller and around off, Burns closes the bat face and the balls rolls to mid-wicket",2,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
